@relation UserTransaction
@attribute userId numeric
@attribute userCity {Pune,Mumbai,Chennai,Kolkatta,Delhi}
@attribute transactionType {HDFC,ICICI,SBI,HSBC,BARCLAYS}
@attribute userAge {LessTwenty,Twenties,Thirties,Forties,FortyPlus}
@data
448,Pune,HDFC,Twenties
623,Pune,ICICI,Twenties
436,Mumbai,HSBC,Thirties
14,Kolkatta,SBI,Forties
82,Delhi,SBI,FortyPlus
645,Chennai,SBI,FortyPlus
579,Mumbai,ICICI,Twenties
413,Chennai,HSBC,LessTwenty
485,Delhi,HDFC,Thirties
405,Delhi,SBI,LessTwenty
72,Pune,HSBC,Twenties
546,Mumbai,HSBC,FortyPlus
238,Delhi,ICICI,FortyPlus
369,Mumbai,SBI,FortyPlus
374,Delhi,SBI,Thirties
669,Chennai,ICICI,LessTwenty
440,Chennai,HSBC,Forties
206,Mumbai,SBI,FortyPlus
209,Pune,HSBC,LessTwenty
111,Mumbai,HDFC,Thirties
379,Mumbai,SBI,Twenties
691,Kolkatta,ICICI,Twenties
398,Delhi,ICICI,Thirties
26,Pune,HSBC,Forties
491,Kolkatta,HSBC,Thirties
391,Chennai,HDFC,FortyPlus
190,Pune,HSBC,Forties
477,Chennai,ICICI,Thirties
575,Delhi,HSBC,LessTwenty
406,Pune,HSBC,Twenties
52,Mumbai,HDFC,Thirties
508,Mumbai,ICICI,LessTwenty
565,Kolkatta,HSBC,Thirties
498,Kolkatta,ICICI,Thirties
331,Delhi,ICICI,Forties
412,Pune,HDFC,Forties
569,Pune,HSBC,FortyPlus
453,Kolkatta,HSBC,Twenties
26,Mumbai,HSBC,Forties
296,Delhi,HDFC,FortyPlus
661,Delhi,SBI,FortyPlus
229,Delhi,SBI,Thirties
351,Chennai,SBI,Twenties
415,Mumbai,ICICI,Thirties
45,Mumbai,ICICI,Thirties
613,Kolkatta,ICICI,Thirties
608,Delhi,SBI,Thirties
422,Chennai,HSBC,Twenties
720,Delhi,ICICI,Twenties
609,Kolkatta,ICICI,Thirties
195,Delhi,SBI,Forties
63,Delhi,HSBC,Forties
722,Mumbai,SBI,FortyPlus
618,Pune,SBI,FortyPlus
269,Pune,SBI,LessTwenty
168,Chennai,HSBC,Forties
606,Chennai,HDFC,Thirties
35,Delhi,SBI,FortyPlus
677,Mumbai,HDFC,FortyPlus
205,Chennai,SBI,Twenties
46,Chennai,ICICI,Forties
585,Chennai,HSBC,Twenties
347,Kolkatta,HSBC,Forties
38,Mumbai,SBI,Twenties
388,Pune,ICICI,Twenties
339,Chennai,ICICI,Forties
180,Chennai,HDFC,Twenties
349,Delhi,HSBC,Thirties
156,Mumbai,ICICI,Thirties
719,Mumbai,ICICI,Thirties
453,Mumbai,SBI,Twenties
412,Chennai,HDFC,Forties
29,Delhi,HDFC,LessTwenty
166,Pune,SBI,Twenties
523,Kolkatta,HDFC,LessTwenty
722,Mumbai,HSBC,FortyPlus
400,Pune,HDFC,LessTwenty
478,Kolkatta,SBI,Thirties
9,Kolkatta,HSBC,FortyPlus
385,Mumbai,ICICI,FortyPlus
438,Kolkatta,ICICI,LessTwenty
529,Chennai,HSBC,Thirties
130,Mumbai,SBI,Forties
429,Pune,ICICI,LessTwenty
19,Pune,HSBC,LessTwenty
644,Pune,ICICI,Thirties
642,Mumbai,SBI,Thirties
219,Mumbai,ICICI,FortyPlus
675,Kolkatta,SBI,LessTwenty
121,Kolkatta,HDFC,FortyPlus
175,Chennai,ICICI,FortyPlus
370,Delhi,ICICI,Forties
127,Kolkatta,HSBC,FortyPlus
84,Mumbai,HSBC,Thirties
726,Chennai,ICICI,Thirties
681,Chennai,ICICI,Forties
134,Chennai,HDFC,Thirties
209,Kolkatta,ICICI,LessTwenty
67,Chennai,HSBC,LessTwenty
548,Delhi,SBI,FortyPlus
343,Delhi,HDFC,FortyPlus
111,Mumbai,SBI,Thirties
249,Chennai,ICICI,Thirties
675,Kolkatta,SBI,LessTwenty
62,Pune,HDFC,Thirties
96,Pune,HSBC,LessTwenty
133,Delhi,HDFC,Forties
26,Mumbai,HDFC,Forties
613,Mumbai,ICICI,Thirties
427,Kolkatta,HSBC,LessTwenty
520,Kolkatta,SBI,Twenties
40,Mumbai,HDFC,FortyPlus
421,Kolkatta,HDFC,Forties
450,Chennai,SBI,Forties
218,Chennai,HDFC,Twenties
289,Chennai,ICICI,Twenties
424,Kolkatta,SBI,LessTwenty
188,Pune,ICICI,Thirties
503,Pune,SBI,Thirties
282,Mumbai,ICICI,Thirties
447,Chennai,HSBC,FortyPlus
152,Pune,SBI,Twenties
317,Pune,ICICI,Thirties
480,Delhi,ICICI,FortyPlus
158,Mumbai,HSBC,Twenties
121,Chennai,HSBC,FortyPlus
661,Kolkatta,HSBC,FortyPlus
720,Pune,HSBC,Twenties
217,Pune,HDFC,FortyPlus
607,Mumbai,ICICI,Twenties
54,Pune,HDFC,Thirties
250,Mumbai,ICICI,Thirties
462,Delhi,ICICI,Forties
357,Mumbai,HDFC,FortyPlus
213,Chennai,ICICI,Thirties
522,Pune,HSBC,Forties
545,Chennai,HSBC,FortyPlus
526,Delhi,SBI,Twenties
431,Chennai,HDFC,Twenties
268,Pune,HSBC,LessTwenty
604,Chennai,SBI,Twenties
560,Pune,ICICI,Forties
83,Chennai,SBI,Thirties
577,Mumbai,ICICI,Forties
66,Mumbai,HDFC,Twenties
711,Chennai,HSBC,FortyPlus
653,Kolkatta,HSBC,Thirties
396,Chennai,HSBC,Thirties
687,Pune,SBI,FortyPlus
41,Chennai,HSBC,Twenties
556,Delhi,SBI,LessTwenty
102,Pune,ICICI,LessTwenty
322,Delhi,HSBC,Forties
668,Pune,SBI,FortyPlus
425,Chennai,HSBC,LessTwenty
331,Kolkatta,HDFC,Forties
549,Pune,ICICI,Twenties
56,Chennai,ICICI,Forties
300,Pune,SBI,FortyPlus
252,Pune,ICICI,FortyPlus
586,Mumbai,SBI,Forties
479,Delhi,HDFC,Forties
508,Mumbai,HDFC,LessTwenty
712,Mumbai,HDFC,FortyPlus
610,Pune,HSBC,LessTwenty
408,Delhi,HDFC,Forties
160,Delhi,HSBC,FortyPlus
726,Mumbai,ICICI,Thirties
350,Kolkatta,SBI,FortyPlus
258,Mumbai,ICICI,Twenties
199,Mumbai,HSBC,Forties
400,Kolkatta,SBI,LessTwenty
664,Delhi,HDFC,Forties
516,Mumbai,HSBC,FortyPlus
433,Mumbai,ICICI,Forties
456,Kolkatta,SBI,FortyPlus
364,Delhi,ICICI,Forties
1,Pune,SBI,Forties
311,Kolkatta,ICICI,Forties
503,Pune,ICICI,Thirties
561,Delhi,HSBC,Forties
180,Delhi,ICICI,Twenties
634,Pune,HSBC,Twenties
184,Delhi,ICICI,FortyPlus
381,Chennai,ICICI,LessTwenty
699,Chennai,HDFC,FortyPlus
115,Chennai,ICICI,LessTwenty
659,Delhi,HDFC,Twenties
212,Kolkatta,SBI,Thirties
672,Kolkatta,ICICI,LessTwenty
42,Pune,ICICI,Forties
455,Delhi,HDFC,FortyPlus
500,Delhi,SBI,Forties
480,Pune,HDFC,FortyPlus
83,Kolkatta,SBI,Thirties
329,Pune,SBI,FortyPlus
126,Delhi,ICICI,Twenties
318,Delhi,HDFC,Thirties
220,Kolkatta,HDFC,Forties
95,Mumbai,ICICI,Twenties
280,Kolkatta,SBI,Thirties
384,Delhi,ICICI,Twenties
439,Kolkatta,ICICI,Forties
142,Mumbai,HDFC,Forties
418,Chennai,HDFC,LessTwenty
625,Kolkatta,HSBC,FortyPlus
650,Kolkatta,SBI,Thirties
352,Mumbai,SBI,Twenties
168,Chennai,ICICI,Forties
601,Mumbai,ICICI,Forties
257,Pune,HDFC,FortyPlus
474,Kolkatta,ICICI,Twenties
538,Mumbai,HDFC,Thirties
214,Kolkatta,SBI,Forties
187,Pune,SBI,LessTwenty
59,Delhi,HDFC,Twenties
587,Chennai,HDFC,Thirties
503,Kolkatta,SBI,Thirties
243,Mumbai,HSBC,FortyPlus
417,Chennai,SBI,Thirties
599,Kolkatta,HDFC,Twenties
437,Delhi,SBI,Thirties
54,Delhi,ICICI,Thirties
70,Chennai,SBI,FortyPlus
605,Kolkatta,SBI,FortyPlus
372,Mumbai,HDFC,Twenties
544,Pune,SBI,Thirties
627,Delhi,HDFC,Twenties
4,Chennai,HDFC,Forties
315,Mumbai,ICICI,Thirties
5,Mumbai,HSBC,FortyPlus
66,Mumbai,ICICI,Twenties
575,Chennai,ICICI,LessTwenty
253,Mumbai,HDFC,Twenties
307,Delhi,HDFC,Forties
114,Mumbai,HDFC,Twenties
102,Kolkatta,SBI,LessTwenty
521,Kolkatta,HDFC,Forties
465,Pune,ICICI,Twenties
425,Mumbai,HSBC,LessTwenty
191,Kolkatta,ICICI,Twenties
623,Chennai,HDFC,Twenties
243,Mumbai,HSBC,FortyPlus
30,Mumbai,SBI,Forties
271,Chennai,HSBC,LessTwenty
705,Pune,SBI,Forties
54,Kolkatta,SBI,Thirties
69,Kolkatta,SBI,Thirties
419,Chennai,ICICI,FortyPlus
328,Pune,HDFC,Twenties
417,Chennai,ICICI,Thirties
597,Pune,HDFC,Forties
265,Chennai,ICICI,Forties
564,Kolkatta,HDFC,Forties
252,Mumbai,HSBC,FortyPlus
7,Mumbai,HDFC,Twenties
211,Chennai,HSBC,Thirties
304,Pune,HSBC,Twenties
559,Kolkatta,SBI,FortyPlus
618,Chennai,HSBC,FortyPlus
26,Kolkatta,SBI,Forties
15,Mumbai,SBI,LessTwenty
670,Pune,ICICI,LessTwenty
320,Mumbai,SBI,Forties
32,Pune,SBI,FortyPlus
548,Pune,ICICI,FortyPlus
311,Delhi,HDFC,Forties
370,Kolkatta,SBI,Forties
514,Chennai,ICICI,Thirties
339,Pune,SBI,Forties
114,Mumbai,SBI,Twenties
560,Delhi,HDFC,Forties
435,Mumbai,ICICI,LessTwenty
155,Delhi,ICICI,Twenties
271,Delhi,ICICI,LessTwenty
339,Mumbai,SBI,Forties
443,Delhi,ICICI,FortyPlus
152,Chennai,ICICI,Twenties
539,Mumbai,HDFC,Forties
194,Delhi,ICICI,Thirties
714,Kolkatta,SBI,LessTwenty
464,Pune,SBI,Forties
353,Kolkatta,HDFC,FortyPlus
422,Delhi,ICICI,Twenties
675,Chennai,ICICI,LessTwenty
685,Pune,SBI,Thirties
350,Chennai,HDFC,FortyPlus
610,Delhi,SBI,LessTwenty
66,Delhi,SBI,Twenties
508,Mumbai,ICICI,LessTwenty
612,Pune,HSBC,FortyPlus
161,Pune,HSBC,Thirties
128,Chennai,ICICI,Twenties
259,Kolkatta,HSBC,FortyPlus
673,Pune,SBI,FortyPlus
542,Delhi,HDFC,Twenties
4,Delhi,ICICI,Forties
547,Delhi,HSBC,LessTwenty
451,Pune,SBI,LessTwenty
425,Chennai,ICICI,LessTwenty
574,Chennai,HSBC,FortyPlus
216,Mumbai,ICICI,LessTwenty
539,Mumbai,SBI,Forties
679,Delhi,HSBC,Thirties
136,Mumbai,SBI,Twenties
200,Pune,SBI,LessTwenty
623,Delhi,ICICI,Twenties
482,Chennai,ICICI,Thirties
2,Pune,HSBC,FortyPlus
628,Kolkatta,HDFC,Twenties
382,Pune,HDFC,Forties
144,Mumbai,HSBC,LessTwenty
306,Delhi,HSBC,FortyPlus
255,Delhi,HDFC,FortyPlus
383,Chennai,HDFC,Thirties
260,Chennai,HSBC,Forties
110,Mumbai,HSBC,FortyPlus
439,Kolkatta,SBI,Forties
195,Mumbai,HDFC,Forties
604,Mumbai,ICICI,Twenties
429,Kolkatta,HSBC,LessTwenty
496,Pune,SBI,FortyPlus
237,Kolkatta,ICICI,LessTwenty
443,Chennai,ICICI,FortyPlus
31,Chennai,SBI,Forties
293,Mumbai,HSBC,Forties
464,Pune,ICICI,Forties
61,Kolkatta,HSBC,Twenties
699,Kolkatta,SBI,FortyPlus
656,Chennai,HDFC,FortyPlus
641,Delhi,ICICI,Thirties
472,Delhi,SBI,Thirties
531,Mumbai,SBI,Forties
727,Pune,SBI,Forties
230,Pune,HSBC,Twenties
109,Chennai,ICICI,Thirties
179,Chennai,HDFC,FortyPlus
495,Delhi,ICICI,Forties
172,Mumbai,ICICI,Thirties
308,Delhi,ICICI,FortyPlus
54,Pune,HSBC,Thirties
599,Delhi,HDFC,Twenties
210,Mumbai,HDFC,Forties
731,Delhi,ICICI,LessTwenty
79,Mumbai,ICICI,Thirties
468,Kolkatta,ICICI,Forties
684,Mumbai,SBI,Forties
605,Kolkatta,ICICI,FortyPlus
11,Kolkatta,HSBC,FortyPlus
632,Mumbai,HSBC,FortyPlus
622,Pune,ICICI,Thirties
207,Mumbai,SBI,Twenties
583,Mumbai,ICICI,Forties
431,Delhi,ICICI,Twenties
191,Chennai,HDFC,Twenties
514,Chennai,HDFC,Thirties
542,Chennai,HSBC,Twenties
112,Kolkatta,HDFC,Thirties
618,Chennai,HSBC,FortyPlus
437,Mumbai,ICICI,Thirties
308,Mumbai,HDFC,FortyPlus
407,Mumbai,ICICI,Forties
341,Mumbai,SBI,Thirties
241,Pune,HDFC,LessTwenty
479,Kolkatta,ICICI,Forties
666,Kolkatta,SBI,FortyPlus
182,Mumbai,HSBC,Forties
683,Chennai,HSBC,Twenties
183,Pune,HDFC,LessTwenty
252,Pune,ICICI,FortyPlus
94,Mumbai,HDFC,LessTwenty
112,Delhi,SBI,Thirties
647,Mumbai,HDFC,LessTwenty
14,Kolkatta,ICICI,Forties
614,Delhi,HDFC,Twenties
42,Mumbai,SBI,Forties
730,Mumbai,SBI,Forties
44,Chennai,HSBC,Forties
79,Mumbai,ICICI,Thirties
686,Mumbai,HDFC,LessTwenty
325,Kolkatta,HSBC,Thirties
28,Chennai,HDFC,LessTwenty
657,Delhi,ICICI,LessTwenty
121,Pune,ICICI,FortyPlus
249,Delhi,HSBC,Thirties
638,Chennai,ICICI,Twenties
324,Mumbai,SBI,Thirties
678,Pune,HDFC,LessTwenty
300,Delhi,ICICI,FortyPlus
443,Mumbai,SBI,FortyPlus
304,Mumbai,HSBC,Twenties
392,Chennai,HSBC,LessTwenty
383,Kolkatta,SBI,Thirties
632,Chennai,HSBC,FortyPlus
64,Mumbai,HSBC,LessTwenty
630,Kolkatta,HDFC,Thirties
717,Delhi,SBI,Forties
254,Kolkatta,ICICI,LessTwenty
402,Kolkatta,HSBC,Twenties
208,Pune,HSBC,FortyPlus
467,Delhi,HDFC,LessTwenty
517,Pune,SBI,LessTwenty
705,Mumbai,HSBC,Forties
430,Pune,SBI,Twenties
187,Mumbai,HSBC,LessTwenty
119,Kolkatta,HDFC,Thirties
603,Kolkatta,HSBC,Twenties
109,Pune,HSBC,Thirties
645,Delhi,HDFC,FortyPlus
635,Kolkatta,HDFC,FortyPlus
202,Mumbai,HSBC,LessTwenty
46,Pune,ICICI,Forties
178,Delhi,ICICI,Forties
595,Mumbai,ICICI,LessTwenty
282,Kolkatta,HDFC,Thirties
273,Chennai,HDFC,Thirties
272,Mumbai,HDFC,LessTwenty
635,Chennai,HDFC,FortyPlus
74,Pune,ICICI,Forties
604,Chennai,HSBC,Twenties
573,Chennai,HSBC,LessTwenty
700,Delhi,HSBC,FortyPlus
34,Delhi,SBI,LessTwenty
338,Kolkatta,ICICI,Twenties
27,Chennai,ICICI,Forties
131,Mumbai,HDFC,Thirties
519,Mumbai,HSBC,LessTwenty
360,Kolkatta,HSBC,FortyPlus
714,Kolkatta,ICICI,LessTwenty
637,Mumbai,HDFC,Thirties
360,Kolkatta,ICICI,FortyPlus
646,Delhi,SBI,Twenties
717,Pune,HDFC,Forties
114,Kolkatta,HDFC,Twenties
415,Pune,ICICI,Thirties
66,Pune,HSBC,Twenties
445,Delhi,SBI,LessTwenty
716,Kolkatta,HSBC,Twenties
276,Delhi,HSBC,LessTwenty
509,Chennai,HSBC,LessTwenty
144,Delhi,HSBC,LessTwenty
287,Delhi,SBI,LessTwenty
271,Kolkatta,SBI,LessTwenty
322,Kolkatta,HSBC,Forties
556,Mumbai,HSBC,LessTwenty
393,Delhi,ICICI,Twenties
594,Kolkatta,SBI,Twenties
176,Mumbai,ICICI,FortyPlus
493,Chennai,ICICI,Forties
127,Kolkatta,ICICI,FortyPlus
197,Chennai,HSBC,Forties
363,Pune,HDFC,LessTwenty
74,Chennai,HDFC,Forties
392,Mumbai,ICICI,LessTwenty
341,Mumbai,HDFC,Thirties
223,Kolkatta,HSBC,LessTwenty
576,Mumbai,SBI,Thirties
16,Mumbai,HDFC,FortyPlus
428,Mumbai,HSBC,LessTwenty
125,Pune,SBI,Forties
674,Pune,SBI,FortyPlus
591,Mumbai,SBI,Twenties
296,Chennai,SBI,FortyPlus
2,Mumbai,SBI,FortyPlus
621,Mumbai,HDFC,Twenties
263,Chennai,HDFC,Twenties
249,Kolkatta,HDFC,Thirties
40,Mumbai,HDFC,FortyPlus
240,Delhi,HSBC,FortyPlus
729,Pune,HDFC,Thirties
471,Mumbai,HDFC,LessTwenty
131,Kolkatta,SBI,Thirties
238,Delhi,HSBC,FortyPlus
102,Chennai,SBI,LessTwenty
35,Chennai,HSBC,FortyPlus
71,Chennai,SBI,Thirties
175,Mumbai,ICICI,FortyPlus
289,Pune,ICICI,Twenties
273,Kolkatta,HSBC,Thirties
20,Delhi,ICICI,LessTwenty
686,Kolkatta,SBI,LessTwenty
353,Kolkatta,HSBC,FortyPlus
361,Delhi,SBI,Thirties
464,Mumbai,SBI,Forties
689,Pune,HDFC,LessTwenty
711,Chennai,HSBC,FortyPlus
495,Pune,HDFC,Forties
583,Delhi,HSBC,Forties
205,Mumbai,ICICI,Twenties
110,Kolkatta,SBI,FortyPlus
382,Chennai,SBI,Forties
224,Chennai,ICICI,LessTwenty
184,Kolkatta,HSBC,FortyPlus
464,Kolkatta,HSBC,Forties
296,Kolkatta,HSBC,FortyPlus
276,Delhi,HDFC,LessTwenty
646,Kolkatta,SBI,Twenties
185,Mumbai,HDFC,Forties
731,Pune,ICICI,LessTwenty
421,Delhi,HDFC,Forties
311,Delhi,HSBC,Forties
406,Pune,SBI,Twenties
376,Chennai,HDFC,LessTwenty
347,Kolkatta,SBI,Forties
523,Mumbai,ICICI,LessTwenty
102,Delhi,ICICI,LessTwenty
68,Pune,SBI,FortyPlus
573,Mumbai,HSBC,LessTwenty
97,Chennai,SBI,LessTwenty
137,Pune,HSBC,Thirties
439,Delhi,ICICI,Forties
406,Delhi,HDFC,Twenties
97,Mumbai,HSBC,LessTwenty
628,Mumbai,HSBC,Twenties
480,Delhi,ICICI,FortyPlus
476,Kolkatta,ICICI,Forties
52,Mumbai,ICICI,Thirties
590,Kolkatta,HSBC,FortyPlus
32,Kolkatta,SBI,FortyPlus
625,Kolkatta,SBI,FortyPlus
298,Pune,HSBC,Thirties
639,Delhi,HDFC,LessTwenty
317,Mumbai,HDFC,Thirties
604,Mumbai,HSBC,Twenties
673,Kolkatta,ICICI,FortyPlus
376,Chennai,HDFC,LessTwenty
477,Chennai,HSBC,Thirties
154,Chennai,ICICI,Twenties
468,Mumbai,HSBC,Forties
372,Kolkatta,HDFC,Twenties
485,Delhi,HSBC,Thirties
602,Delhi,HDFC,Twenties
348,Kolkatta,HSBC,FortyPlus
259,Kolkatta,SBI,FortyPlus
110,Mumbai,HSBC,FortyPlus
344,Kolkatta,HSBC,Thirties
544,Delhi,SBI,Thirties
679,Mumbai,HDFC,Thirties
51,Delhi,HSBC,Thirties
223,Delhi,HSBC,LessTwenty
604,Mumbai,SBI,Twenties
256,Mumbai,HSBC,Forties
366,Kolkatta,HDFC,FortyPlus
397,Pune,HDFC,Thirties
444,Kolkatta,SBI,FortyPlus
131,Chennai,HDFC,Thirties
192,Kolkatta,HSBC,LessTwenty
703,Pune,HDFC,LessTwenty
193,Delhi,ICICI,FortyPlus
464,Mumbai,HDFC,Forties
445,Kolkatta,HSBC,LessTwenty
140,Chennai,HDFC,Forties
121,Delhi,HDFC,FortyPlus
453,Pune,HDFC,Twenties
111,Delhi,SBI,Thirties
649,Pune,HSBC,FortyPlus
419,Kolkatta,HDFC,FortyPlus
455,Kolkatta,HSBC,FortyPlus
640,Kolkatta,HDFC,Forties
301,Pune,SBI,FortyPlus
353,Delhi,HSBC,FortyPlus
665,Pune,HSBC,Twenties
105,Kolkatta,HSBC,Forties
251,Mumbai,SBI,Forties
239,Chennai,SBI,Forties
484,Chennai,HDFC,Forties
22,Delhi,SBI,Forties
599,Pune,HDFC,Twenties
514,Chennai,HDFC,Thirties
528,Chennai,HDFC,Thirties
252,Kolkatta,SBI,FortyPlus
171,Kolkatta,HSBC,LessTwenty
503,Delhi,HDFC,Thirties
491,Delhi,HSBC,Thirties
338,Chennai,HSBC,Twenties
402,Pune,HDFC,Twenties
97,Kolkatta,HSBC,LessTwenty
716,Mumbai,ICICI,Twenties
571,Mumbai,ICICI,Forties
659,Delhi,SBI,Twenties
3,Pune,HSBC,Forties
398,Mumbai,ICICI,Thirties
344,Mumbai,ICICI,Thirties
471,Kolkatta,HSBC,LessTwenty
517,Delhi,HDFC,LessTwenty
6,Mumbai,SBI,Forties
355,Delhi,SBI,Thirties
542,Chennai,HDFC,Twenties
662,Delhi,HDFC,FortyPlus
65,Chennai,ICICI,FortyPlus
398,Kolkatta,HDFC,Thirties
643,Pune,HDFC,Twenties
654,Delhi,SBI,Twenties
161,Delhi,SBI,Thirties
214,Pune,HSBC,Forties
615,Pune,ICICI,Twenties
566,Pune,ICICI,Forties
262,Delhi,HSBC,Thirties
511,Chennai,HDFC,Twenties
366,Pune,ICICI,FortyPlus
646,Mumbai,HDFC,Twenties
275,Kolkatta,HSBC,FortyPlus
27,Pune,HDFC,Forties
395,Pune,HSBC,LessTwenty
121,Mumbai,SBI,FortyPlus
42,Mumbai,ICICI,Forties
165,Kolkatta,ICICI,Thirties
138,Mumbai,HSBC,Twenties
523,Delhi,HSBC,LessTwenty
308,Kolkatta,ICICI,FortyPlus
392,Delhi,ICICI,LessTwenty
704,Delhi,HSBC,LessTwenty
723,Kolkatta,HDFC,Twenties
6,Delhi,ICICI,Forties
490,Kolkatta,ICICI,Forties
725,Mumbai,HSBC,Forties
28,Kolkatta,HDFC,LessTwenty
221,Delhi,HSBC,Thirties
326,Kolkatta,HDFC,Forties
80,Pune,ICICI,LessTwenty
580,Chennai,HDFC,Thirties
194,Kolkatta,HSBC,Thirties
165,Pune,ICICI,Thirties
30,Pune,HDFC,Forties
646,Pune,HSBC,Twenties
621,Chennai,ICICI,Twenties
322,Mumbai,HSBC,Forties
698,Delhi,HDFC,FortyPlus
679,Pune,ICICI,Thirties
322,Pune,ICICI,Forties
481,Kolkatta,ICICI,FortyPlus
404,Mumbai,ICICI,LessTwenty
705,Kolkatta,HSBC,Forties
29,Kolkatta,HSBC,LessTwenty
188,Kolkatta,HSBC,Thirties
606,Kolkatta,ICICI,Thirties
392,Delhi,SBI,LessTwenty
32,Kolkatta,HSBC,FortyPlus
27,Chennai,HDFC,Forties
183,Mumbai,HSBC,LessTwenty
489,Delhi,HDFC,FortyPlus
115,Kolkatta,HSBC,LessTwenty
458,Mumbai,HDFC,Forties
494,Chennai,HSBC,Thirties
475,Delhi,ICICI,FortyPlus
111,Chennai,HSBC,Thirties
538,Delhi,HSBC,Thirties
342,Mumbai,ICICI,Thirties
406,Delhi,SBI,Twenties
683,Delhi,HSBC,Twenties
684,Mumbai,SBI,Forties
106,Mumbai,SBI,FortyPlus
684,Delhi,HSBC,Forties
204,Delhi,HSBC,FortyPlus
433,Delhi,ICICI,Forties
705,Pune,HSBC,Forties
96,Pune,HDFC,LessTwenty
431,Pune,SBI,Twenties
553,Chennai,SBI,Twenties
52,Kolkatta,SBI,Thirties
194,Chennai,HDFC,Thirties
367,Delhi,ICICI,LessTwenty
477,Delhi,HDFC,Thirties
489,Chennai,HSBC,FortyPlus
600,Chennai,SBI,Thirties
137,Pune,ICICI,Thirties
84,Delhi,HDFC,Thirties
329,Mumbai,HDFC,FortyPlus
682,Kolkatta,SBI,Twenties
654,Delhi,HSBC,Twenties
711,Chennai,ICICI,FortyPlus
570,Kolkatta,ICICI,LessTwenty
114,Kolkatta,HSBC,Twenties
157,Chennai,HSBC,Thirties
206,Mumbai,HSBC,FortyPlus
527,Chennai,SBI,Twenties
142,Kolkatta,SBI,Forties
130,Pune,SBI,Forties
503,Kolkatta,HSBC,Thirties
15,Mumbai,HSBC,LessTwenty
236,Mumbai,ICICI,FortyPlus
282,Kolkatta,ICICI,Thirties
423,Mumbai,SBI,Twenties
234,Delhi,SBI,Thirties
283,Pune,SBI,Thirties
511,Delhi,ICICI,Twenties
124,Delhi,ICICI,FortyPlus
342,Pune,HDFC,Thirties
359,Kolkatta,HSBC,Forties
476,Kolkatta,SBI,Forties
29,Chennai,ICICI,LessTwenty
467,Mumbai,HDFC,LessTwenty
581,Delhi,SBI,Forties
424,Pune,SBI,LessTwenty
100,Kolkatta,ICICI,LessTwenty
434,Mumbai,HSBC,Twenties
399,Kolkatta,HSBC,Thirties
177,Kolkatta,HDFC,Forties
647,Chennai,ICICI,LessTwenty
507,Mumbai,SBI,Thirties
390,Chennai,HDFC,LessTwenty
514,Delhi,SBI,Thirties
599,Mumbai,SBI,Twenties
286,Chennai,ICICI,LessTwenty
663,Delhi,HSBC,Thirties
119,Pune,SBI,Thirties
659,Pune,HSBC,Twenties
462,Kolkatta,SBI,Forties
113,Kolkatta,HSBC,Forties
585,Pune,SBI,Twenties
266,Mumbai,ICICI,FortyPlus
342,Pune,HDFC,Thirties
517,Delhi,ICICI,LessTwenty
375,Mumbai,HDFC,LessTwenty
598,Delhi,SBI,Forties
597,Kolkatta,ICICI,Forties
666,Mumbai,ICICI,FortyPlus
634,Delhi,SBI,Twenties
584,Mumbai,HDFC,FortyPlus
362,Mumbai,ICICI,FortyPlus
680,Pune,HSBC,Twenties
418,Pune,HDFC,LessTwenty
401,Pune,ICICI,Twenties
402,Chennai,HDFC,Twenties
451,Kolkatta,ICICI,LessTwenty
102,Mumbai,HDFC,LessTwenty
261,Delhi,SBI,Thirties
601,Delhi,ICICI,Forties
691,Pune,HDFC,Twenties
334,Pune,ICICI,Forties
473,Kolkatta,HSBC,Forties
338,Delhi,ICICI,Twenties
119,Pune,SBI,Thirties
110,Mumbai,HDFC,FortyPlus
13,Delhi,HDFC,FortyPlus
700,Pune,HSBC,FortyPlus
292,Chennai,HDFC,Forties
65,Pune,ICICI,FortyPlus
256,Kolkatta,SBI,Forties
502,Kolkatta,ICICI,Forties
159,Kolkatta,HSBC,Thirties
223,Chennai,SBI,LessTwenty
225,Kolkatta,HSBC,FortyPlus
536,Mumbai,ICICI,Twenties
242,Pune,ICICI,Twenties
587,Kolkatta,HDFC,Thirties
337,Pune,HSBC,Thirties
418,Pune,ICICI,LessTwenty
443,Mumbai,HDFC,FortyPlus
122,Chennai,HSBC,LessTwenty
640,Chennai,HDFC,Forties
217,Pune,HSBC,FortyPlus
566,Delhi,HDFC,Forties
362,Pune,SBI,FortyPlus
354,Delhi,ICICI,Thirties
727,Delhi,SBI,Forties
558,Chennai,HDFC,Twenties
78,Chennai,ICICI,Forties
516,Pune,SBI,FortyPlus
230,Delhi,SBI,Twenties
202,Kolkatta,ICICI,LessTwenty
63,Chennai,HSBC,Forties
291,Mumbai,HDFC,LessTwenty
278,Chennai,SBI,Twenties
102,Delhi,HDFC,LessTwenty
99,Kolkatta,SBI,Forties
333,Delhi,ICICI,Thirties
108,Chennai,HDFC,FortyPlus
16,Delhi,SBI,FortyPlus
675,Kolkatta,HSBC,LessTwenty
293,Delhi,SBI,Forties
492,Mumbai,HSBC,Twenties
251,Mumbai,HDFC,Forties
555,Chennai,HDFC,FortyPlus
225,Kolkatta,ICICI,FortyPlus
665,Delhi,HDFC,Twenties
357,Chennai,SBI,FortyPlus
646,Delhi,SBI,Twenties
209,Pune,SBI,LessTwenty
